PLAYER_NAME,AGE,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT
Will Richardson,24.0,20,355.615,140,42,57,15,2,27,0.485,0.471,1.0
Will Vorhees,28.0,26,324.41,123,73,25,5,12,11,0.544,0.316,0.75
Will Yoakum,25.0,2,17.466666666666665,0,2,2,0,0,1,0.0,0.0,0.0
Xavier Castaneda,24.0,3,33.85,15,3,8,1,1,4,0.235,0.214,0.667
Xavier Cooks,28.0,2,41.288333333333334,27,17,4,0,3,1,0.647,0.0,0.556
Xavier Moon,29.0,19,258.99833333333333,131,43,44,14,8,16,0.459,0.395,0.857
Xavier Moon,29.0,14,455.66833333333335,281,64,92,19,22,33,0.452,0.402,0.931
Xavier Pinson,24.0,5,76.07333333333334,22,9,10,3,3,5,0.471,0.222,0.667
Xavier Sneed,26.0,4,70.0,16,10,6,2,3,3,0.2,0.167,0.6
Xavier Tillman,25.0,54,974.555,284,211,77,51,44,34,0.434,0.247,0.44
Yago Dos Santos,25.0,4,76.20666666666666,33,13,18,1,0,14,0.391,0.444,1.0
Yauhen Massalski,25.0,21,213.15833333333333,96,82,13,9,17,18,0.629,0.0,0.211
Yor Anei,24.0,9,117.26666666666667,38,34,3,6,13,5,0.433,0.25,0.75
Yuri Collins,23.0,34,843.135,214,88,174,34,3,71,0.441,0.397,0.694
Yuri Collins,23.0,6,101.68666666666667,7,9,24,2,0,17,0.3,0.333,0.0
Yuta Watanabe,29.0,34,464.37333333333333,117,54,15,12,7,19,0.353,0.294,0.588
Yves Pons,25.0,2,24.033333333333335,2,3,0,1,0,0,0.2,0.0,0.0
Yvonne Turner,36.0,21,192.92666666666668,53,23,18,8,2,14,0.463,0.333,0.778
Zach Collins,26.0,69,1525.7283333333332,776,370,194,34,52,132,0.484,0.32,0.753
Zach LaVine,29.0,25,871.8616666666667,487,129,98,21,8,52,0.452,0.349,0.854
Zak Irvin,29.0,33,863.5816666666667,313,225,89,25,8,57,0.529,0.167,0.688
Zavier Simpson,27.0,32,1179.8433333333332,638,152,291,42,14,84,0.464,0.396,0.716
Zavier Simpson,27.0,7,161.38333333333333,42,20,25,7,3,10,0.315,0.294,0.75
Zavier Simpson,27.0,4,47.45,21,8,10,3,0,3,0.5,0.6,0.5
Zeke Nnaji,23.0,58,576.12,186,125,32,15,38,27,0.463,0.261,0.677
Zhaire Smith,25.0,31,1023.8283333333334,427,127,62,38,34,45,0.548,0.41,0.867
Zhaire Smith,25.0,4,55.916666666666664,24,4,2,1,2,3,0.75,0.5,0.667
Zia Cooke,23.0,39,548.825,187,37,31,13,12,29,0.289,0.261,0.813
Ziaire Williams,22.0,51,1037.6816666666666,420,180,75,36,9,66,0.397,0.307,0.827
Zion Williamson,23.0,70,2206.923333333333,1601,406,352,76,47,193,0.57,0.333,0.702
