PLAYER_NAME,AGE,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT
Tyrese Samuel,25.0,4,34.18666666666667,7,6,1,1,2,0,0.6,0.0,0.25
Tyson Etienne,25.0,32,1144.1166666666666,627,95,109,47,5,48,0.495,0.46,0.8
Tyson Etienne,25.0,7,151.08166666666668,55,9,12,3,1,8,0.327,0.295,0.8
Tyson Walker,24.0,10,306.68,148,16,54,11,7,28,0.376,0.345,0.895
Tyson Walker,24.0,5,73.88333333333334,27,8,13,9,1,3,0.323,0.294,0.5
Tyson Ward,27.0,7,144.01,56,25,5,4,4,11,0.308,0.229,0.727
Tyus Jones,29.0,81,2173.516666666667,829,196,429,69,8,91,0.448,0.414,0.895
Ulrich Chomche,19.0,19,468.57666666666665,152,165,25,6,58,33,0.558,0.5,0.474
Ulrich Chomche,19.0,12,128.895,28,35,9,1,8,13,0.478,0.5,0.455
Vasilije Micic,31.0,41,784.9083333333333,269,89,128,15,0,77,0.348,0.36,0.829
Veronica Burton,24.0,31,392.86333333333334,96,44,58,14,7,15,0.361,0.351,0.838
Victaria Saxton,25.0,9,22.716666666666665,8,3,0,0,0,1,0.333,0.25,0.5
Victor Wembanyama,21.0,46,1527.2533333333333,1116,506,168,52,176,149,0.476,0.352,0.836
Victoria Vivians,30.0,35,445.19166666666666,110,69,29,13,7,20,0.333,0.319,0.667
Vin Baker Jr.,26.0,4,34.51833333333333,6,5,1,0,5,5,0.5,0.0,0.0
Vince Williams Jr.,24.0,27,498.5466666666667,179,98,55,12,7,33,0.401,0.274,0.792
Vincent Valerio-Bodon,24.0,32,670.7833333333333,193,100,49,32,14,38,0.392,0.308,0.75
Vincent Valerio-Bodon,24.0,4,54.13333333333333,18,16,5,3,2,3,0.294,0.3,0.833
Vlatko Čančar,28.0,13,135.82833333333335,24,32,9,3,2,11,0.385,0.267,0.0
Vít Krejčí,25.0,57,1152.6316666666667,412,156,147,36,26,50,0.497,0.437,0.711
Walker Kessler,23.0,60,1803.3533333333332,655,728,103,40,144,90,0.657,0.176,0.519
Walter Ellis,25.0,25,382.84,82,35,24,7,12,17,0.305,0.25,0.6
Walter Ellis,25.0,3,35.74666666666667,13,5,1,2,1,3,0.357,0.25,1.0
Warith Alatishe,25.0,28,602.2266666666667,236,183,39,35,32,20,0.626,0.0,0.37
Warith Alatishe,25.0,2,12.5,2,5,1,2,4,2,0.5,0.0,0.0
Warren Washington,25.0,22,342.3666666666667,105,102,7,12,31,17,0.603,0.0,0.692
Warren Washington,25.0,6,52.81666666666667,14,13,1,2,2,1,0.412,0.0,0.0
Wendell Carter Jr.,26.0,68,1758.2683333333334,618,492,134,52,41,77,0.46,0.234,0.737
Wendell Moore Jr.,23.0,36,498.9166666666667,150,95,42,20,5,27,0.468,0.341,0.818
Wendell Moore Jr.,23.0,2,46.083333333333336,11,6,3,2,0,2,0.25,0.167,1.0
Will Brown,27.0,8,85.005,30,20,0,2,7,3,0.542,0.25,0.333
Will Richardson,25.0,28,805.0083333333333,336,100,128,39,8,46,0.434,0.375,0.742
William Baker,24.0,27,250.38166666666666,120,63,10,2,8,27,0.533,0.333,0.667
William Baker,24.0,3,18.233333333333334,4,1,2,0,0,0,0.4,0.0,0.0
Xavier Johnson,25.0,14,191.25,36,25,30,7,2,18,0.324,0.0,0.615
Xavier Moon,30.0,5,97.12833333333333,35,17,17,5,2,15,0.5,0.625,0.0
Xavier Pinson,25.0,12,149.76666666666668,29,17,19,6,0,6,0.367,0.2,1.0
Xavier Sneed,27.0,5,88.04666666666667,17,5,3,5,3,6,0.333,0.167,0.625
Xavier Sneed,27.0,3,88.46333333333334,46,14,6,6,2,4,0.364,0.412,1.0
Xavier Tillman,26.0,33,230.90333333333334,34,43,7,11,5,14,0.245,0.156,0.75
Xiaolong Cui,26.0,2,17.683333333333334,0,3,0,2,0,0,0.0,0.0,0.0
Xining He,28.0,3,54.483333333333334,19,4,0,1,0,3,0.4,0.5,0.667
Yang Cheng,25.0,2,14.483333333333333,3,2,0,1,0,3,0.5,0.5,0.0
Yauhen Massalski,26.0,25,408.1333333333333,121,148,28,19,10,24,0.505,0.0,0.462
Yauhen Massalski,26.0,8,142.10833333333332,41,73,17,6,5,13,0.422,0.0,0.5
Yor Anei,25.0,6,45.9,9,10,4,3,3,2,0.231,0.333,0.25
Yuki Kawamura,24.0,24,743.0433333333333,298,65,187,25,5,61,0.4,0.41,0.742
Yuki Kawamura,24.0,22,92.66666666666667,36,12,19,2,0,5,0.367,0.304,0.778
Yuri Collins,24.0,34,1140.6566666666668,494,124,365,48,8,132,0.407,0.278,0.79
Yuri Collins,24.0,8,172.27333333333334,43,24,33,6,0,17,0.457,0.125,0.714
Yves Missi,21.0,77,2042.7233333333334,697,620,107,38,105,90,0.542,0.0,0.625
Yves Pons,26.0,2,24.066666666666666,2,1,2,0,0,1,0.333,0.0,0.0
Zaccharie Risacher,20.0,77,1902.47,971,278,96,52,38,94,0.456,0.35,0.699
Zach Collins,27.0,64,977.06,407,288,111,29,29,60,0.507,0.302,0.885
Zach Edey,23.0,68,1457.8416666666667,630,566,66,36,90,91,0.583,0.346,0.709
Zach LaVine,30.0,74,2602.48,1724,315,310,58,12,208,0.511,0.446,0.825
Zavier Simpson,28.0,7,197.93333333333334,92,29,47,10,7,12,0.474,0.273,0.739
Zeke Nnaji,24.0,57,607.9666666666667,184,90,23,25,38,14,0.496,0.327,0.614
Zhaire Smith,26.0,27,796.925,377,110,51,29,25,46,0.514,0.279,0.813
Zhaire Smith,26.0,5,70.53166666666667,20,7,5,6,2,8,0.368,0.2,0.714
Zia Cooke,24.0,29,257.515,103,18,17,9,3,21,0.321,0.297,0.69
Ziaire Williams,23.0,63,1541.4033333333334,632,287,84,62,28,67,0.412,0.341,0.821
Zion Williamson,24.0,30,857.2766666666666,737,216,159,37,27,90,0.567,0.231,0.656
Zylan Cheatham,29.0,5,84.93333333333334,18,17,10,3,3,8,0.545,0.0,0.5
Zyon Pullin,24.0,17,596.5733333333334,356,89,108,26,5,33,0.522,0.358,0.754
Zyon Pullin,24.0,9,130.30333333333334,53,11,17,1,1,11,0.513,0.75,0.667
Zyon Pullin,24.0,3,2.6016666666666666,0,0,0,0,0,0,0.0,0.0,0.0
